 Profile "surface albedo" initialized from config file.
 # Profile: surface albedo (none)
 # number of cells:         156
 # wavelength (nm), mid-point, delta, layer density, exo layer density, burden density
  1.8959999999999999E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.18000000000000115907,0.18000000000000115907,54.630000000000009663
  1.9140000000000001E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.18000000000000115907,0.18000000000000115907,54.450000000000009948
  1.9325000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.18999999999999772626,0.18999999999999772626,54.270000000000010232
  1.9514999999999998E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.19000000000000058509,0.19000000000000058509,54.080000000000012506
  1.9705000000000001E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.19000000000000058509,0.19000000000000058509,53.890000000000014779
  1.9900000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.20000000000000001110,0.20000000000000001110,53.700000000000017053
  2.0100000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.20000000000000001110,0.20000000000000001110,53.500000000000014211
  2.0305000000000001E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.20999999999999943712,0.20999999999999943712,53.300000000000011369
  2.0514999999999998E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.20999999999999943712,0.20999999999999943712,53.090000000000010516
  2.0726650000000001E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.21330000000000098881,0.21330000000000098881,52.880000000000009663
  2.0942950000000002E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.21930000000000121618,0.21930000000000121618,52.666700000000005844
  2.1164600000000002E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.22399999999999808953,0.22399999999999808953,52.447400000000001796
  2.1391000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.22880000000000111360,0.22880000000000111360,52.223400000000005150
  2.1622250000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.23369999999999890861,0.23369999999999890861,51.994600000000005480
  2.1858550000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.23890000000000100044,0.23890000000000100044,51.760900000000006571
  2.2100100000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.24420000000000074980,0.24420000000000074980,51.522000000000005571
  2.2347050000000002E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.24969999999999858975,0.24969999999999858975,51.277800000000006264
  2.2599599999999998E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.25540000000000023794,0.25540000000000023794,51.028100000000009118
  2.2857900000000001E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.26119999999999948814,0.26119999999999948814,50.772700000000007492
  2.3122149999999999E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.26730000000000020410,0.26730000000000020410,50.511500000000005173
  2.3392599999999999E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.27360000000000184173,0.27360000000000184173,50.244200000000006412
  2.3669450000000001E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.28009999999999879439,0.28009999999999879439,49.970600000000004570
  2.3952949999999998E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.28689999999999998836,0.28689999999999998836,49.690500000000007219
  2.4243299999999999E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.29379999999999883986,0.29379999999999883986,49.403600000000004400
  2.4540799999999999E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.30120000000000007878,0.30120000000000007878,49.109800000000007003
  2.4845699999999999E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.30860000000000131770,0.30860000000000131770,48.808600000000005537
  2.5158249999999998E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.31649999999999922640,0.31649999999999922640,48.500000000000007105
  2.5478750000000002E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.32450000000000334133,0.32450000000000334133,48.183500000000009322
  2.5807500000000005E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.33299999999999840838,0.33299999999999840838,47.859000000000008868
  2.6144900000000001E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.34180000000000065885,0.34180000000000065885,47.526000000000010459
  2.6491250000000002E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.35089999999999577085,0.35089999999999577085,47.184200000000011244
  2.6846849999999995E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.36030000000000089733,0.36030000000000089733,46.833300000000015473
  2.7212149999999997E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.37030000000000318217,0.37030000000000318217,46.473000000000013188
  2.7587549999999999E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.38050000000000072653,0.38050000000000072653,46.102700000000012892
  2.7973400000000004E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.39119999999999777174,0.39119999999999777174,45.722200000000015052
  2.8370200000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.40240000000000009095,0.40240000000000009095,45.331000000000017280
  2.8778449999999998E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.41410000000000196652,0.41410000000000196652,44.928600000000017189
  2.9198649999999998E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.42629999999999768079,0.42629999999999768079,44.514500000000012392
  2.9630899999999997E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.43820000000000053353,0.43820000000000053353,44.088200000000014711
  3.0050000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.40000000000000002220,0.40000000000000002220,43.650000000000012790
  3.0300000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.10000000000000000555,0.10000000000000000555,43.250000000000014211
  3.0400000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.10000000000000000555,0.10000000000000000555,43.150000000000012790
  3.0500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.10000000000000000555,0.10000000000000000555,43.050000000000011369
  3.0600000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.10000000000000000555,0.10000000000000000555,42.950000000000009948
  3.0700000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.10000000000000000555,0.10000000000000000555,42.850000000000008527
  3.0800000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.10000000000000000555,0.10000000000000000555,42.750000000000007105
  3.0900000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.10000000000000000555,0.10000000000000000555,42.650000000000005684
  3.1000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.10000000000000000555,0.10000000000000000555,42.550000000000004263
  3.1100000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.10000000000000000555,0.10000000000000000555,42.450000000000002842
  3.1200000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.10000000000000000555,0.10000000000000000555,42.350000000000001421
  3.1300000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.10000000000000000555,0.10000000000000000555,42.250000000000000000
  3.1400000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.10000000000000000555,0.10000000000000000555,42.149999999999998579
  3.1600000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.30000000000000004441,0.30000000000000004441,42.049999999999997158
  3.2000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,41.750000000000000000
  3.2500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,41.250000000000000000
  3.3000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,40.750000000000000000
  3.3500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,40.250000000000000000
  3.4000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,39.750000000000000000
  3.4500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,39.250000000000000000
  3.5000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,38.750000000000000000
  3.5500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,38.250000000000000000
  3.6000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,37.750000000000000000
  3.6500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,37.250000000000000000
  3.7000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,36.750000000000000000
  3.7500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,36.250000000000000000
  3.8000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,35.750000000000000000
  3.8500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,35.250000000000000000
  3.9000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,34.750000000000000000
  3.9500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,34.250000000000000000
  4.0000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,33.750000000000000000
  4.0500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,33.250000000000000000
  4.1000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,32.750000000000000000
  4.1500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,32.250000000000000000
  4.2000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,31.750000000000000000
  4.2500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,31.250000000000000000
  4.3000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,30.750000000000000000
  4.3500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,30.250000000000000000
  4.4000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,29.750000000000000000
  4.4500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,29.250000000000000000
  4.5000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,28.750000000000000000
  4.5500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,28.250000000000000000
  4.6000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,27.750000000000000000
  4.6500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,27.250000000000000000
  4.7000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,26.750000000000000000
  4.7500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,26.250000000000000000
  4.8000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,25.750000000000000000
  4.8500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,25.250000000000000000
  4.9000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,24.750000000000000000
  4.9500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,24.250000000000000000
  5.0000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,23.750000000000000000
  5.0500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,23.250000000000000000
  5.1000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,22.750000000000000000
  5.1500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,22.250000000000000000
  5.2000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,21.750000000000000000
  5.2500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,21.250000000000000000
  5.3000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,20.750000000000000000
  5.3500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,20.250000000000000000
  5.4000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,19.750000000000000000
  5.4500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,19.250000000000000000
  5.5000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,18.750000000000000000
  5.5500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,18.250000000000000000
  5.6000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,17.750000000000000000
  5.6500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,17.250000000000000000
  5.7000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,16.750000000000000000
  5.7500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,16.250000000000000000
  5.8000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,15.750000000000000000
  5.8500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,15.250000000000000000
  5.9000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,14.750000000000000000
  5.9500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,14.250000000000000000
  6.0000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,13.750000000000000000
  6.0500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,13.250000000000000000
  6.1000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,12.750000000000000000
  6.1500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,12.250000000000000000
  6.2000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,11.750000000000000000
  6.2500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,11.250000000000000000
  6.3000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,10.750000000000000000
  6.3500000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,10.250000000000000000
  6.4000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.50000000000000000000,0.50000000000000000000,9.7500000000000000000
  6.4479999999999995E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.46000000000000229594,0.46000000000000229594,9.2500000000000000000
  6.5104999999999995E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,0.78999999999999781508,0.78999999999999781508,8.7899999999999973710
  6.6000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,1.0000000000000000000,1.0000000000000000000,8.0000000000000000000
  6.7000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,1.0000000000000000000,1.0000000000000000000,7.0000000000000000000
  6.8000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,1.0000000000000000000,1.0000000000000000000,6.0000000000000000000
  6.9000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,1.0000000000000000000,1.0000000000000000000,5.0000000000000000000
  7.0000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,1.0000000000000000000,1.0000000000000000000,4.0000000000000000000
  7.1000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,1.0000000000000000000,1.0000000000000000000,3.0000000000000000000
  7.2000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,1.0000000000000000000,1.0000000000000000000,2.0000000000000000000
  7.3000000000000000E+002,  1.0000000000000001E-001,  0.0000000000000000E+000,1.0000000000000000000,1.0000000000000000000,1.0000000000000000000
---, ---, ---, ---,  0.0000000000000000E+000, ---
 # wavelength (nm), edge
  1.2000000000000000E+002,  1.0000000000000001E-001
  1.2140000000000001E+002,  1.0000000000000001E-001
  1.2190000000000001E+002,  1.0000000000000001E-001
  1.2230000000000000E+002,  1.0000000000000001E-001
  1.2309999999999999E+002,  1.0000000000000001E-001
  1.2380000000000000E+002,  1.0000000000000001E-001
  1.2459999999999999E+002,  1.0000000000000001E-001
  1.2540000000000001E+002,  1.0000000000000001E-001
  1.2620000000000000E+002,  1.0000000000000001E-001
  1.2700000000000000E+002,  1.0000000000000001E-001
  1.2859999999999999E+002,  1.0000000000000001E-001
  1.2940000000000001E+002,  1.0000000000000001E-001
  1.3030000000000001E+002,  1.0000000000000001E-001
  1.3200000000000000E+002,  1.0000000000000001E-001
  1.3500000000000000E+002,  1.0000000000000001E-001
  1.3700000000000000E+002,  1.0000000000000001E-001
  1.4500000000000000E+002,  1.0000000000000001E-001
  1.5500000000000000E+002,  1.0000000000000001E-001
  1.6500000000000000E+002,  1.0000000000000001E-001
  1.7000000000000000E+002,  1.0000000000000001E-001
  1.7540000000000001E+002,  1.0000000000000001E-001
  1.7700000000000000E+002,  1.0000000000000001E-001
  1.7859999999999999E+002,  1.0000000000000001E-001
  1.8019999999999999E+002,  1.0000000000000001E-001
  1.8180000000000001E+002,  1.0000000000000001E-001
  1.8350000000000000E+002,  1.0000000000000001E-001
  1.8519999999999999E+002,  1.0000000000000001E-001
  1.8690000000000001E+002,  1.0000000000000001E-001
  1.8869999999999999E+002,  1.0000000000000001E-001
  1.9050000000000000E+002,  1.0000000000000001E-001
  1.9230000000000001E+002,  1.0000000000000001E-001
  1.9419999999999999E+002,  1.0000000000000001E-001
  1.9609999999999999E+002,  1.0000000000000001E-001
  1.9800000000000000E+002,  1.0000000000000001E-001
  2.0000000000000000E+002,  1.0000000000000001E-001
  2.0200000000000000E+002,  1.0000000000000001E-001
  2.0409999999999999E+002,  1.0000000000000001E-001
  2.0619999999999999E+002,  1.0000000000000001E-001
  2.0833300000000000E+002,  1.0000000000000001E-001
  2.1052600000000001E+002,  1.0000000000000001E-001
  2.1276599999999999E+002,  1.0000000000000001E-001
  2.1505400000000000E+002,  1.0000000000000001E-001
  2.1739099999999999E+002,  1.0000000000000001E-001
  2.1978000000000000E+002,  1.0000000000000001E-001
  2.2222200000000001E+002,  1.0000000000000001E-001
  2.2471899999999999E+002,  1.0000000000000001E-001
  2.2727300000000000E+002,  1.0000000000000001E-001
  2.2988499999999999E+002,  1.0000000000000001E-001
  2.3255799999999999E+002,  1.0000000000000001E-001
  2.3529400000000001E+002,  1.0000000000000001E-001
  2.3809500000000000E+002,  1.0000000000000001E-001
  2.4096400000000000E+002,  1.0000000000000001E-001
  2.4390199999999999E+002,  1.0000000000000001E-001
  2.4691399999999999E+002,  1.0000000000000001E-001
  2.5000000000000000E+002,  1.0000000000000001E-001
  2.5316499999999999E+002,  1.0000000000000001E-001
  2.5641000000000003E+002,  1.0000000000000001E-001
  2.5974000000000001E+002,  1.0000000000000001E-001
  2.6315800000000002E+002,  1.0000000000000001E-001
  2.6666699999999997E+002,  1.0000000000000001E-001
  2.7026999999999998E+002,  1.0000000000000001E-001
  2.7397300000000001E+002,  1.0000000000000001E-001
  2.7777800000000002E+002,  1.0000000000000001E-001
  2.8169000000000000E+002,  1.0000000000000001E-001
  2.8571400000000000E+002,  1.0000000000000001E-001
  2.8985500000000002E+002,  1.0000000000000001E-001
  2.9411799999999999E+002,  1.0000000000000001E-001
  2.9850000000000000E+002,  1.0000000000000001E-001
  3.0250000000000000E+002,  1.0000000000000001E-001
  3.0350000000000000E+002,  1.0000000000000001E-001
  3.0450000000000000E+002,  1.0000000000000001E-001
  3.0550000000000000E+002,  1.0000000000000001E-001
  3.0650000000000000E+002,  1.0000000000000001E-001
  3.0750000000000000E+002,  1.0000000000000001E-001
  3.0850000000000000E+002,  1.0000000000000001E-001
  3.0950000000000000E+002,  1.0000000000000001E-001
  3.1050000000000000E+002,  1.0000000000000001E-001
  3.1150000000000000E+002,  1.0000000000000001E-001
  3.1250000000000000E+002,  1.0000000000000001E-001
  3.1350000000000000E+002,  1.0000000000000001E-001
  3.1450000000000000E+002,  1.0000000000000001E-001
  3.1750000000000000E+002,  1.0000000000000001E-001
  3.2250000000000000E+002,  1.0000000000000001E-001
  3.2750000000000000E+002,  1.0000000000000001E-001
  3.3250000000000000E+002,  1.0000000000000001E-001
  3.3750000000000000E+002,  1.0000000000000001E-001
  3.4250000000000000E+002,  1.0000000000000001E-001
  3.4750000000000000E+002,  1.0000000000000001E-001
  3.5250000000000000E+002,  1.0000000000000001E-001
  3.5750000000000000E+002,  1.0000000000000001E-001
  3.6250000000000000E+002,  1.0000000000000001E-001
  3.6750000000000000E+002,  1.0000000000000001E-001
  3.7250000000000000E+002,  1.0000000000000001E-001
  3.7750000000000000E+002,  1.0000000000000001E-001
  3.8250000000000000E+002,  1.0000000000000001E-001
  3.8750000000000000E+002,  1.0000000000000001E-001
  3.9250000000000000E+002,  1.0000000000000001E-001
  3.9750000000000000E+002,  1.0000000000000001E-001
  4.0250000000000000E+002,  1.0000000000000001E-001
  4.0750000000000000E+002,  1.0000000000000001E-001
  4.1250000000000000E+002,  1.0000000000000001E-001
  4.1750000000000000E+002,  1.0000000000000001E-001
  4.2250000000000000E+002,  1.0000000000000001E-001
  4.2750000000000000E+002,  1.0000000000000001E-001
  4.3250000000000000E+002,  1.0000000000000001E-001
  4.3750000000000000E+002,  1.0000000000000001E-001
  4.4250000000000000E+002,  1.0000000000000001E-001
  4.4750000000000000E+002,  1.0000000000000001E-001
  4.5250000000000000E+002,  1.0000000000000001E-001
  4.5750000000000000E+002,  1.0000000000000001E-001
  4.6250000000000000E+002,  1.0000000000000001E-001
  4.6750000000000000E+002,  1.0000000000000001E-001
  4.7250000000000000E+002,  1.0000000000000001E-001
  4.7750000000000000E+002,  1.0000000000000001E-001
  4.8250000000000000E+002,  1.0000000000000001E-001
  4.8750000000000000E+002,  1.0000000000000001E-001
  4.9250000000000000E+002,  1.0000000000000001E-001
  4.9750000000000000E+002,  1.0000000000000001E-001
  5.0250000000000000E+002,  1.0000000000000001E-001
  5.0750000000000000E+002,  1.0000000000000001E-001
